##########
Profile for 12h LTST, a latitude of 18.45 deg North and a longitude of 77.4 deg East at Ls=180deg
##########
Altitude,wind,w_l,t,p,rho,vmr_co2,vmr_ar,vmr_n2,vmr_o2,Cp,vmr_h2o,Att_1Hz,C_1Hz,Att_10Hz,C_10Hz,Att_100Hz,C_100Hz,Att_1000Hz,C_1000Hz,Att_10000Hz,C_10000Hz,Att_100000Hz,C_100000Hz,Att_84Hz,C_84Hz,Att_168Hz,C_168Hz
97.3824,2.47144,0.0011877,233.977,643.261,0.0143798,0.949967,0.0202395,0.0270025,0.00157817,788.365,0.000233264,1.48741194618241e-05,244.049290765029,0.000602501123740215,244.179803769678,0.0335777817562147,246.931472817584,0.0792042576578192,250.643530146872,0.308043767917061,250.731090407332,23.0912784956719,250.731977918017,0.0271331497488339,246.389402701974,0.0531211764949273,248.587947392852
100,2.47388,0.00121616,233.959,643.12,0.0143778,0.949967,0.0202395,0.0270025,0.00157817,788.345,0.000233265,1.48729312577569e-05,244.041041692842,0.000602709202052477,244.171515824117,0.0335766461924367,246.924245543912,0.079160111416491,250.634158002214,0.308038204105841,250.72161804512,23.0952882535473,250.722504528287,0.0271344265270821,246.382144628545,0.0531063699399374,248.580270874971
101,2.47181,0.00122703,233.952,643.066,0.014377,0.949967,0.0202395,0.0270025,0.00157817,788.337,0.000233265,1.48721068724184e-05,244.037390512649,0.00060277500875528,244.167846036682,0.0335753339577942,246.920908185502,0.0791409559378211,250.629870062458,0.308040799107751,250.717288291844,23.0975297864454,250.718174346617,0.0271342231834098,246.37881154386,0.0530992157817285,248.576707871069
392.147,1.64157,0.00430426,232.1,627.566,0.0141423,0.949966,0.0202399,0.0270029,0.0015782,786.224,0.000233322,1.47490137675763e-05,243.178882396792,0.000625375698188785,243.305715574098,0.0333965710815455,246.170091883938,0.0745403535432955,249.651063610827,0.307959646172124,249.72838570058,23.5648794933388,249.729168372594,0.027226828646726,245.626234359615,0.0514600386628673,247.774093202081
683.294,0.985514,0.00720662,230.479,612.323,0.0138957,0.949965,0.0202402,0.0270034,0.00157823,784.367,0.000233431,1.46516778689777e-05,242.41611365811,0.000647760391881548,242.540573585822,0.0331546320643849,245.507763299319,0.0704865664125994,248.780624844649,0.308733602450929,248.849557474105,24.0607909272458,248.850254431871,0.0272566410614349,244.964564675746,0.049872978821163,247.058282043518
974.441,0.933738,0.00990982,228.922,597.366,0.0136484,0.949964,0.0202408,0.0270041,0.00157828,782.575,0.000233616,1.45643553627733e-05,241.684968159498,0.000670877950817531,241.807955171418,0.0328450845746183,244.873511974391,0.0667251437087726,247.946759533496,0.309982261112527,248.008328260507,24.5734694104318,248.008950130352,0.0272284690411124,244.333315243565,0.0482724935824659,246.367067228163
1265.59,1.26105,0.0122956,227.415,582.671,0.0134007,0.949961,0.0202416,0.0270053,0.00157835,780.832,0.00023392,1.44851062797708e-05,240.973992496715,0.000694693253778014,241.09634682621,0.0324644247236123,244.255044853085,0.0632042846221783,247.135720623484,0.311668488433561,247.190769482982,25.1047193660194,247.191324990258,0.0271379637727796,243.720250175757,0.046653067798626,245.688349880637
1556.74,1.587,0.014296,225.957,568.255,0.0131533,0.949957,0.0202429,0.027007,0.00157846,779.139,0.000234385,1.44167593189656e-05,240.283902882699,0.000719219678552863,240.406463263847,0.0320201116991126,243.652791615814,0.059914441143789,246.348717478382,0.313750456580541,246.39799646482,25.6515072566441,246.39849333762,0.0269886616410661,243.125626309664,0.0450304255354868,245.023565959736
1847.88,1.8583,0.0158582,224.555,554.103,0.0129055,0.949952,0.0202448,0.0270095,0.00157862,777.504,0.000235031,1.43628843977667e-05,239.620952691242,0.000744445911042594,239.744564237631,0.0315209805939438,243.072893447773,0.0568504264070522,245.592834060558,0.31627303608257,245.637016546941,26.2190777641477,245.637461702615,0.0267852768543414,242.555336168092,0.0434208627357454,244.379945990274
2139.03,2.02283,0.0170515,223.359,540.259,0.0126497,0.949947,0.0202467,0.027012,0.00157878,776.105,0.000235724,1.43407987850031e-05,239.046284083974,0.000769248824446959,239.171788551375,0.0310144320126133,242.574423875829,0.0541650635479215,244.937358506101,0.3194715090082,244.977284041845,26.8158133629746,244.977686052719,0.0265551918939201,242.067297487096,0.0419314953252744,243.821465246356
2430.18,2.07758,0.017517,222.57,526.672,0.0123729,0.949941,0.0202486,0.0270146,0.00157895,775.18,0.000236508,1.4382110617781e-05,238.673937759892,0.000792738375172368,238.802162074474,0.0305953647527265,242.274465550227,0.0520665977547031,244.513286907388,0.323662109151755,244.549987200978,27.4527471834028,244.550356551744,0.0263660615539617,241.776225724448,0.0407264548845007,243.472605271715
2721.32,2.17212,0.0178815,221.817,513.425,0.012101,0.949935,0.0202507,0.0270174,0.00157913,774.294,0.00023749,1.44305893158367e-05,238.309586603603,0.000816517226444613,238.441022107496,0.0301445937641009,241.978062414546,0.0500827452411176,244.097789680839,0.328169743120432,244.131560978592,28.1097697045266,244.131900696282,0.0261416629204555,241.489817335222,0.0395354436367398,243.127244281434
3012.47,2.37313,0.0161294,221.822,500.472,0.0117936,0.949914,0.0202568,0.0270256,0.0015797,774.299,0.0002426,1.45792230556402e-05,238.314967553002,0.000836420023094036,238.450016783908,0.029933556254978,242.050744037347,0.0489820688472568,244.103929411053,0.334256365896188,244.136036098005,28.8365707273638,244.136358976171,0.026069092439013,241.567000299197,0.0388749122632403,243.173200545982
3303.62,2.58601,0.0143774,221.826,487.845,0.0114939,0.949892,0.0202629,0.0270337,0.00158026,774.305,0.000247711,1.47305525187539e-05,238.319914507841,0.000856796531828183,238.458849842786,0.0297059120649317,242.122053087414,0.0479102444499095,244.109490457963,0.340541489513137,244.140012528164,29.5803917193295,244.140319385234,0.0259798196461502,241.643372816218,0.0382111418665804,243.217320220838
3594.76,2.84968,0.0115312,221.87,475.544,0.0112005,0.949856,0.0202746,0.0270494,0.00158129,774.355,0.000253465,1.48893096566255e-05,238.344664058202,0.000877351706258186,238.487743550825,0.029477619137248,242.21225462876,0.0469096135714707,244.13745514914,0.347116330390502,244.166522235176,30.3461712544443,244.166814388969,0.0258846911245327,241.738795757757,0.037573944718119,243.281203432777
3885.91,3.24692,0.00713343,221.967,463.563,0.0109128,0.9498,0.0202943,0.0270757,0.00158298,774.47,0.000260133,1.50565074841902e-05,238.395333247608,0.000897951681787254,238.542793665579,0.0292544321715817,242.327507146621,0.0459888110774079,244.194647253116,0.354012870289668,244.222393064606,31.1362819740995,244.222671872114,0.0257879164611573,241.859261912535,0.0369717941681784,243.371433969435
4177.06,3.71538,0.0027357,222.065,451.883,0.0106322,0.949745,0.020314,0.027102,0.00158466,774.584,0.000266801,1.52271679943219e-05,238.446394093623,0.000919006577907298,238.598515486296,0.0290189297127732,242.442315475894,0.0450932129059649,244.252275097659,0.361118327902482,244.278760535186,31.944870832942,244.279026617516,0.0256777369813764,241.979705117577,0.0363699463536603,243.461030571561
4468.21,4.34908,-0.00287901,222.066,440.503,0.0103636,0.949684,0.0203362,0.0271317,0.00158655,774.585,0.000272991,1.53905220733411e-05,238.451167209692,0.00094118545638463,238.608329394203,0.0287339545794942,242.509052676578,0.0441314826542982,244.257091157747,0.36832703150183,244.282268996027,32.7704973683412,244.282521883864,0.025526989491561,242.053419300108,0.0357039376921684,243.499615828611
4759.35,5.12858,-0.00947029,221.988,429.413,0.0101056,0.949618,0.0203605,0.027164,0.00158861,774.493,0.000278797,1.55495973647858e-05,238.418160864421,0.000964411158475021,238.580786505966,0.0284053942490717,242.535945822838,0.0431251509173477,244.218777341891,0.375611431885882,244.242631180441,33.6081972964217,244.242870715353,0.0253388662130523,242.088481493917,0.0349877692104845,243.496069815356
5050.5,5.94454,-0.0160616,221.911,418.602,0.00985408,0.949553,0.0203847,0.0271964,0.00159066,774.402,0.000284603,1.57140289000689e-05,238.38553201829,0.000988161721632258,238.554000802146,0.0280647490274289,242.561751690718,0.0421506919615144,244.180893519793,0.383146522966269,244.203493772996,34.4679253592529,244.203720670682,0.0251359811072122,242.122849571039,0.034276229642727,243.491556697393
5341.65,6.78138,-0.0234157,221.745,408.055,0.00961241,0.949479,0.0204128,0.0272338,0.00159301,774.206,0.00028894,1.58745555885097e-05,238.309811028626,0.00101307723733967,238.484648659557,0.0276752937885103,242.541579198432,0.0411271092406943,244.09365914375,0.390796257351831,244.114987952223,35.3441163985079,244.115202038977,0.0248903496360857,242.112529832346,0.0335099047398077,243.438705446424
5632.79,7.6194,-0.0308767,221.567,397.772,0.00937732,0.949404,0.0204413,0.027272,0.0015954,773.996,0.000293071,1.60409773090927e-05,238.228706735548,0.00103867604384607,238.410388479402,0.0272701928637272,242.514120656899,0.0401277511056262,244.000383296047,0.398672835724887,244.020501987808,36.2407054849347,244.020703886677,0.0246265355088247,242.095375759904,0.0327435025194793,243.378589081534
5923.94,8.44255,-0.0383637,221.372,387.745,0.00914868,0.949328,0.0204703,0.0273107,0.00159783,773.766,0.000297028,1.62132308178749e-05,238.139540651734,0.00106499709487355,238.328577065245,0.0268478174895235,242.476461531844,0.0391480223117041,243.897944954815,0.406806361374078,243.916907863887,37.1612021685284,243.917098126794,0.0243430825963611,242.068490139102,0.0319742303080578,243.308228727105
6215.09,9.17502,-0.0460103,221.076,377.95,0.00892898,0.949246,0.0205021,0.0273531,0.00160047,773.416,0.000299908,1.63825513506428e-05,237.997055100184,0.00109258394654542,238.194143739203,0.0263696500597334,242.380879540303,0.0381140982452003,243.734300305839,0.415034635682854,243.752090282771,38.096662623858,243.7522687423,0.0240091029156035,241.985065632082,0.0311450675785683,243.177607715825
6506.24,9.911,-0.0536569,220.78,368.403,0.00871482,0.949165,0.0205339,0.0273956,0.0016031,773.067,0.000302787,1.65632925795344e-05,237.858863774182,0.0011209281410341,238.064607008732,0.0258864159751821,242.287989867567,0.0371223614596091,243.57595348138,0.423553410533806,243.592645706092,39.0571542161913,243.592813122774,0.0236645495737715,241.90446026565,0.0303317526085125,243.050525563778
6797.38,10.6629,-0.0611267,220.471,359.087,0.0085062,0.949085,0.0205652,0.0274373,0.00160568,772.7,0.00030549,1.67546569484596e-05,237.718063136089,0.00115013632912747,237.933128047609,0.0253921878528024,242.190473395097,0.0361587753758333,243.414837434634,0.432317383749113,243.430491335251,40.0395207880464,243.430648310548,0.0233046929410255,241.819470826884,0.0295246490850424,242.919315194011
7088.53,11.4543,-0.068135,220.124,349.983,0.00830316,0.949009,0.0205949,0.027477,0.00160813,772.291,0.000307731,1.69523732138194e-05,237.554028768345,0.0011802157018432,237.779144896029,0.0248715410059846,242.065791553712,0.035197092420428,243.226957636948,0.441325154684185,243.241608329836,41.0462646432322,243.241755220449,0.0229164100884962,241.70788504042,0.0287025563362881,242.760664044765
7379.68,12.2512,-0.0751432,219.778,341.11,0.00810527,0.948933,0.0206247,0.0275167,0.00161058,771.88,0.000309971,1.71603433446903e-05,237.38690285109,0.00121083716775721,237.62271879339,0.0243449039262567,241.935083898506,0.034271214836472,243.035514604643,0.450639355821699,243.0492252272,42.0803054864034,243.049362670826,0.0225162385516226,241.59032425267,0.0278938484500124,242.59689548042
7670.82,12.993,-0.0817908,219.409,332.45,0.00791271,0.948861,0.0206531,0.0275547,0.00161292,771.443,0.00031211,1.73803071670381e-05,237.211442651968,0.00124239993038227,237.458776655172,0.0238059065437952,241.793375664062,0.0333658288839824,242.834684901561,0.460211073213914,242.84750240361,43.138249584983,242.847630874775,0.0220994186188343,241.461953011429,0.0270877485018049,242.422619412808
7961.97,13.5909,-0.0875187,218.981,323.98,0.00772582,0.948797,0.0206782,0.0275881,0.00161497,770.935,0.000313988,1.76135296932038e-05,237.011475855207,0.00127539546167435,237.271384345353,0.0232418752017647,241.623891456239,0.0324582776901054,242.606425269272,0.47000701006898,242.618376178832,44.2190154084502,242.618495946629,0.0216555004139358,241.306281220799,0.0262662461489704,242.220377885116
8253.12,14.1972,-0.0932466,218.553,315.727,0.0075437,0.948734,0.0207032,0.0276215,0.00161702,770.426,0.000315867,1.78570639163262e-05,236.803078037929,0.00130876363047623,237.076303590251,0.022672359907523,241.44198221674,0.031582763097962,242.368182870191,0.480129086346333,242.379322146086,45.3294594847276,242.37943376476,0.0211998557006847,241.13812412906,0.0254572989812314,242.006729847178
8544.26,14.7943,-0.0987484,218.118,307.676,0.00736613,0.948671,0.0207278,0.0276543,0.00161904,769.909,0.000317741,1.8118359645659e-05,236.598699561761,0.00134309137403994,236.886203578274,0.0221039973865049,241.262414734227,0.0307431785170307,242.134885642603,0.490554073899288,242.145266633343,46.4668523090509,242.145370640442,0.0207391666960795,240.972114742452,0.0246665505978428,241.796601310227
8835.41,15.305,-0.102977,217.642,299.791,0.00719263,0.948614,0.0207502,0.0276842,0.00162086,769.343,0.000319592,1.83913824715311e-05,236.365672544434,0.00137828159861652,236.66852504216,0.0215140659993752,241.04905309319,0.029906482852713,241.868648085893,0.501306741288757,241.878298962476,47.637015501506,241.878395642666,0.0202534804976534,240.772576493166,0.0238651546113359,241.552864411026
9126.56,15.8233,-0.107206,217.166,292.108,0.00702358,0.948557,0.0207726,0.027714,0.00162268,768.776,0.000321444,1.86830286825907e-05,236.136921928615,0.00141425657649996,236.456130225864,0.0209302948083348,240.838104986496,0.0291092741768616,241.607679531551,0.512342371064142,241.616652725298,48.8317619936623,241.616742606275,0.0197672226090643,240.575100154509,0.0230868658695009,241.312938003275
9417.71,16.3485,-0.111435,216.691,284.622,0.00685886,0.948499,0.0207949,0.0277439,0.00162451,768.208,0.000323295,1.89901814688793e-05,235.907327278011,0.00145071424373706,236.243858802596,0.0203498090350545,240.623396543123,0.0283466221608023,241.345529828793,0.52374040803302,241.353872042491,50.059614040919,241.353955594192,0.0192779419365898,240.373542580087,0.02232739089018,241.070522427687
9708.85,16.6901,-0.114186,216.179,277.282,0.00669743,0.948444,0.0208166,0.0277729,0.00162624,767.596,0.000325296,1.92611571396609e-05,235.578065242803,0.00148398856229241,235.932031037322,0.0196978357751648,240.287819509981,0.0275237818013674,240.96114939192,0.535163957962754,240.968858176318,51.2960422318426,240.968935375909,0.0187162402283439,240.052042521881,0.0215014513594605,240.706137706921
10000,17.0133,-0.11674,215.663,270.126,0.00654005,0.948389,0.0208382,0.0278017,0.00162797,766.978,0.000327317,1.96048779685401e-05,235.327708989645,0.00152200980980094,235.701413143734,0.0191124938297419,240.045851687303,0.0268072312418619,240.67568138768,0.547235395721138,240.682831421938,52.5872317689857,240.68290301903,0.0182118403501663,239.822799582428,0.0207621024094008,240.438382499105
